,sighted_timestamp,city,state,country,shape,duration_seconds,duration_mins,comments,date_posted,latitude,longitude
598,9/27/2013 00:25,albany/ colonie,ny,,fireball,2.0,seconds,Ball of fire,9/30/2013,42.717856,-73.833455
599,9/27/2013 05:00,ozark,ar,us,circle,2.0,2 seconds,Yellowish orange orb moving horizonally&#44 low to the ground at a very high rate of speed with no sound&#44 no tail,9/30/2013,35.4869444,-93.8275
600,9/27/2013 06:30,elkhorn,wi,us,light,2.0,hours,Light hovering above the tree line for several hours,9/30/2013,42.6727778,-88.5444444
601,9/27/2013 08:30,farmington hills,mi,us,cigar,5.0,5 seconds,Metallic cigar shaped at one end&#44 rectangle at the other end. Hovering&#44 no sound.,1/10/2014,42.4852778,-83.3772222
602,9/27/2013 09:00,leland,nc,us,light,900.0,15 minutes,Bright light hovering over Hwy 17 in Winnabow NC cutting circles and flips while changing colors red&#44 white and green.,10/3/2013,34.256111100000005,-78.045
603,9/27/2013 11:00,franklin,in,us,unknown,2.0,2 seconds,We saw a bust of light then a fast streak across the sky.,9/30/2013,39.4805556,-86.055
604,9/27/2013 11:30,hilliard,oh,us,flash,5.0,3-5 seconds,Blue flash lights up the night sky,9/30/2013,40.033333299999995,-83.1583333
605,9/27/2013 11:37,west chester,oh,us,flash,4.0,4 seconds,Lightning ring,9/30/2013,39.0875,-81.92277779999999
606,9/27/2013 11:40,shaker heights,oh,us,circle,1.5,1.5 seconds,Blue green round fireball appeared while my husband was walking the dog. It seemed to be at a distance but was quite large...seemed to,9/30/2013,41.4738889,-81.5372222
607,9/27/2013 12:45,flint,mi,us,unknown,5.0,5 seconds,Driving down ballanger to vanslyke about to go over the tracks  i catch a blue turquoise color ball out the corner of my eyes as soon a,10/3/2013,43.0125,-83.6875
608,9/27/2013 16:00,huntington,in,us,rectangle,300.0,5 minutes,Reddish rectangular object,9/30/2013,40.883055600000006,-85.4975
609,9/27/2013 17:45,las vegas,nv,us,light,600.0,10 minutes,Never seen this before,9/30/2013,36.175,-115.1363889
610,9/27/2013 19:35,hoover,al,us,disk,1200.0,20 minutes,Bright blue saucer with blue lights beaming from the bottom of the object spanning outwards. Cat missing.,9/30/2013,33.4052778,-86.81138890000001
611,9/27/2013 20:00,royal city (north of),wa,us,unknown,600.0,10 minutes,Dozen Orange Orb Lights in Central Washington State,9/30/2013,46.9011111,-119.62944440000001
612,9/27/2013 20:30,clines corner &amp; moririty (between),nm,,sphere,600.0,10 minutes,Date: September 27&#44 2013 Time: Between 8:30 and 8:40 Mountain Time Location: Viewed looking West from Interstate 40 about 5 miles west,9/30/2013,34.519940000000005,-105.87008999999999
613,9/27/2013 21:20,myrtle beach,sc,us,unknown,4.0,4 seconds,Triangular shaped dark orange light. Very large in the direction of the ocean.,9/30/2013,33.688888899999995,-78.8869444
614,9/27/2013 21:25,denver,pa,us,sphere,240.0,~4 minutes,Observer see 2 orange spherical objecta seperated by about 40 seconds.,10/14/2013,40.23305560000001,-76.1375
615,9/27/2013 21:43,lawndale,ca,us,fireball,30.0,10-30 seconds,Lawndale&#44 CA  bright fireball-like object flashed across the sky going in a northwesterly direction&#44 lasting approximately 10-30 second,9/30/2013,33.887222200000004,-118.35166670000001
616,9/27/2013 22:00,berlin heights,oh,us,light,3600.0,60 minutes,Twinkling lite that hovered then vanished then despaired a couple of miles away. hovered again and vanished,9/30/2013,41.3252778,-82.4933333
617,9/27/2013 22:20,peoria,az,us,fireball,180.0,3 minutes,Fireball in sky&#44 slowed to a complete stop&#44 then dimmed out in the night sky.,9/30/2013,33.580555600000004,-112.23666670000001
618,9/27/2013 22:22,morrow,oh,us,triangle,45.0,45 seconds,Three orange lights/equilateral triangle over SW Ohio about 45 seconds then disappeared.,9/30/2013,39.3544444,-84.1272222
619,9/27/2013 23:30,ann arbor,mi,us,fireball,5.0,5 sec,Green Fireball seen streaking towards ground,9/30/2013,42.2708333,-83.7263889
620,9/27/2013 23:34,frederick,md,us,fireball,1.5,1.5 seconds,Fireball,9/30/2013,39.4141667,-77.4108333
621,9/27/2013 23:37,dublin,oh,us,other,1.0,1 second,I saw the sky light up&#44 only for a second&#44 to see a light traveling faster than i&#39ve ever seen,9/30/2013,40.099166700000005,-83.1141667
622,9/27/2013 23:40,north bergen,nj,us,disk,780.0,13 minutes,Lights in the sky Hides bigger Object Behind it&#33,9/30/2013,40.8041667,-74.0125
623,9/27/2013 23:45,fairborn,oh,us,flash,180.0,2-3 minutes,My daughter and I saw a bright flash of exploding light in the sky over Fairborn&#44 Ohio.,9/30/2013,39.8208333,-84.0194444
624,9/28/1966 20:00,coventry,ri,us,circle,1200.0,approx.20 mins,It was night and we all saw a hugh silver highly shiny circle craft not more than 100 feet away from us it  was an incredible thing to,3/2/2004,41.7,-71.6833333
625,9/28/1973 24:00,strongsville,oh,us,other,600.0,10 minutes?,A gray metal bell shaped object&#44 half as tall as it was wide&#44 no windows&#44 no sound&#44 hovered 25&#39 in the air.,4/9/2004,41.3144444,-81.8358333
626,9/28/1978 18:00,chelmsford,ma,us,disk,900.0,15 min,1 mother ship with her smaller ones,8/7/2007,42.5997222,-71.3677778
627,9/28/1985 18:30,sparta,wi,us,circle,1185.0,19:45,this object  was spherical&#44 luminous&#44slowed down&#44and fast when it left.,10/30/2006,43.944166700000004,-90.81277779999999
628,9/28/1988 21:00,monroe,wi,us,circle,15.0,15 seconds,Orange light in distance made intstant 90 degree turn upwards and zoomed away at impossible speeds.,2/14/2006,42.601111100000004,-89.6383333
629,9/28/1995 21:00,scottsdale,az,us,fireball,15.0,10-15 seconds,Sighting of lone fireBall on 09/28/95.In the hours between 8pm and 10pm.,1/28/1999,33.5091667,-111.89833329999999
630,9/28/1995 21:50,las vegas,nv,us,,15.0,15 sec.,Young woman witnesses &quot;neon green &amp; yellow&quot; object zigzagging overhead.  Dog very agitated&#44 would not leave house.,11/2/1999,36.175,-115.1363889
631,9/28/1997 23:15,san francisco,ca,us,triangle,15.0,12-15s,flying-wing shape outlined by 12-14 lights. Apparent high altitude over- head east to west mvmnt.  Appx. 9-12 moon widths,7/5/1999,37.775,-122.41833329999999
632,9/28/1998 04:35,austin,tx,us,triangle,10.0,10 seconds,shape resembled a  b2 bomber&#44 gray/brown bttm&#44 apprx 1000 feet high traveling slowly and completely silent along the I35 corridor. Disa,11/1/1998,30.266944399999996,-97.7427778
633,9/28/1998 04:39,cincinnati,oh,us,fireball,10.0,5-10seconds,like shooting star or meteorite but had a rather long tail.,1/29/2002,39.161944399999996,-84.4569444
634,9/28/1998 14:30,crystal falls,mi,us,light,300.0,5min,I saw a moving light in the sky that wobled about as bright as jupiter But moving i could also see jupiter off to the side i then saw a,9/19/2002,46.0980556,-88.3338889
635,9/28/1998 16:00,everett,wa,us,unknown,3600.0,1 hour,Noticed two illuminated objects high in the South East part of the sky&#44 one was stationary the other moved towards it and positioned it,5/24/1999,47.9791667,-122.20083329999999
636,9/28/1998 20:00,agawam,ma,us,oval,120.0,2 min,I WAS AT MY AUNTS AND LOOKED UP IN THE SKY AND SAW THIS CRAFT HOVER THERE BOUT 2-300FEET UP IN AIR&#44LIKE TWO PLATES ONE REVERSED WITH DI,9/24/2003,42.069444399999995,-72.61527779999999
637,9/28/1998 21:30,fair lawn,nj,us,triangle,2.0,seconds,1 large triangular Craft flew through the sky followed by A small light sphere.,11/1/1998,40.9402778,-74.1322222
638,9/28/1999 01:20,columbus,oh,us,light,5.0,5 sec.,My girlfriend an I were outside of our apt. it was a nice night&#44 no cloud&#44 the object was as bright as a star from the big dipper&#44 goin,1/7/2000,39.961111100000004,-82.99888890000001
639,9/28/1999 18:50,scottsdale,az,us,disk,1800.0,30 minutes,round flat type disk hovered and proceeded to move slow. white in color .eventually slowly moved away and disappeared&#9;&#9;,10/19/1999,33.5091667,-111.89833329999999
640,9/28/1999 22:00,poca,wv,us,disk,120.0,2 minutes,Standing outside on front porch when strange disk shaped object flew over a hill and headed as if it was to land. One witness told anot,7/1/2002,38.4722222,-81.8144444
641,9/28/2000 01:00,vermilion,oh,us,disk,30.0,about 30 secs.,I saw 3 disc shaped crafts with a greenish hue.,12/2/2000,41.421944399999994,-82.3647222
642,9/28/2000 14:00,west manchester,oh,us,other,5.0,5 seconds,White jet seen disappearing after passing through a trail left by a jet.,12/2/2000,38.688055600000006,-83.6094444
643,9/28/2000 20:00,layton,ut,us,triangle,300.0,5 minutes,Black triangle shaped object&#44 red and blue strobe-lit&#44 two and-a-half miles east of HAFB&#44 hovering at an altitude of 150-200 ft.,12/2/2000,41.0602778,-111.97027779999999
644,9/28/2000 20:30,morristown,tn,us,triangle,480.0,8 minutes,Huge&#44 triangular craft with six white rectangular lights on the bottom witnessed in  EastTennessee,12/2/2000,36.21388889999999,-83.295
645,9/28/2000 21:00,oshkosh,wi,us,disk,10.0,10 seconds,Glowing orange flying saucer above UW Oshkosh seen,4/28/2001,44.0247222,-88.5425
646,9/28/2000 21:10,collinsville,il,us,fireball,4.0,4 seconds,3 white/grey objects seem to be separting from a larger object with smoke around them.  She saw a huge fireball.,12/2/2000,38.6702778,-89.9844444
647,9/28/2000 21:13,glasgow,ky,us,other,7.0,5-7seconds,A seemingly long object with a dull glow on the front&#443 rectangular white lights in a row&#44 then a red light which disappeared rather su,12/2/2000,36.9958333,-85.9119444
648,9/28/2000 21:15,crofton,ky,,circle,30.0,30 seconds,Four red balls of light in Northwestern sky in Kentucky,12/2/2000,37.047822,-87.48500200000001
649,9/28/2001 02:30,davison,mi,us,cigar,300.0,5 min,Davison Michigan&#39s Cigars shaped space craft,10/12/2001,43.0347222,-83.5180556
650,9/28/2001 05:45,marin county,ca,,unknown,10.0,10 seconds,Moving object changes brightness and intensity,10/12/2001,38.083403000000004,-122.763304
651,9/28/2001 08:15,reno,nv,us,fireball,600.0,5-10 min,Large fireball spotted over Nevada,10/12/2001,39.5297222,-119.81277779999999
652,9/28/2001 21:30,fulton county (southern location in),ga,,rectangle,1800.0,30 minutes,MUFON/GEORGIA REPORT:  Off-Duty Police Officer Observes White Rectangular Light In Home.,3/31/2008,33.803397,-84.396253
653,9/28/2001 21:55,green bay,wi,us,fireball,4.0,4 seconds,UFO seen over  Green Bay Wisconsin,10/12/2001,44.5191667,-88.0197222
654,9/28/2001 23:00,richmond,va,us,other,180.0,2-3 minutes,sighted 09/28/2001 no noise Richmond&#44 Va. at 11:00 PM 2-3 minutes duration going west to east  shape of a sailor&#39s cap,3/31/2008,37.553611100000005,-77.46055559999999
655,9/28/2001 23:55,fredericton (canada),nb,ca,disk,60.0,almost 60 seconds,We saw a disk-like object flying flawlessly through the sky with a series of six or seven red lights....,10/12/2001,45.95,-66.633333
656,9/28/2001 23:55,fredericton (canada),nb,ca,formation,60.0,1 min,6 lights moving in a steady pace,10/12/2001,45.95,-66.633333
657,9/28/2002 06:50,seattle,wa,us,fireball,120.0,2 minutes,Streaking objects with smoke/steam tail just above the horizon&#44 east of Seattle just before sunrise. The first appeared at 6:50Am&#44 the,9/29/2002,47.6063889,-122.33083329999998
658,9/28/2002 17:30,mesa,az,us,other,120.0,2 minutes,Observed a dark&#44 oblong craft fly over Mesa&#44 AZ approx. 5 minutes after watching Air Force One pass by.,10/15/2002,33.4222222,-111.8219444
659,9/28/2002 18:30,fort bridger,wy,us,disk,30.0,30 seconds,Saw very bright green light in western sky.,10/15/2002,41.3166667,-110.38361110000001
660,9/28/2002 19:00,fowler,in,us,triangle,30.0,30 seconds,Elongated pyramid-shaped ufo seen flying in the country.,10/15/2002,40.6166667,-87.3208333
661,9/28/2002 19:30,ogden,ut,us,circle,5.0,5 seconds,Round green light in the western sky of Utah,9/29/2002,41.2230556,-111.97305559999998
662,9/28/2002 20:15,center moriches,ny,us,light,60.0,1 minute,2 white objects traveling closely behind a plane,9/29/2002,40.800277799999996,-72.7902778
663,9/28/2002 20:15,glen cove,ny,us,light,180.0,3 min approx,bright slow moving object that started to dim then disappear as another faint &quot;star&quot; slowly fell to where it disappeared in the nw sky.,9/29/2002,40.8622222,-73.63416670000001
664,9/28/2002 20:15,redding,ca,us,light,180.0,2 to 3 minutes,Two bright lights&#44 no sound&#44 thin faint white trails behind then&#44 travelled from west to east.,9/29/2002,40.5866667,-122.39055559999998
665,9/28/2002 20:30,key west,fl,us,fireball,30.0,30 seconds,Can someone tell me what this is?,9/29/2002,24.555277800000002,-81.78277779999999
666,9/28/2002 21:00,long beach,ca,us,fireball,10.0,10 seconds,When doing trash run I looked to sky and saw a scary green fireball which seemed to want to communicate&#44 as if it were alive.,10/15/2002,33.76694439999999,-118.18833329999998
667,9/28/2002 21:00,new york city (staten island),ny,us,light,300.0,5 minutes,Last evening at exactly 8pm&#44 myself and my landlord witnessed a bright white light moving from a southeastern to northeastern direction,9/29/2002,40.7141667,-74.0063889
668,9/28/2002 21:27,honolulu,hi,us,fireball,2.0,2 sec,green fireball fall from the sky.,9/29/2002,21.3069444,-157.8583333
669,9/28/2002 23:00,lake kabetogama,mn,,triangle,15.0,15 seconds,My 2 friends and I were star gazing in the southern sky&#44almost straigt above&#44 when we all witnessed that looked like 3 satelites moving,10/15/2002,48.454769,-92.998177
670,9/28/2003 01:00,intersection of hwy. 395 and 85,ca,,triangle,10.0,10 secons,IT was triangle in shape&#44it was about one mile north of us&#44it wan about200ft.off the ground.It had 3lights&#44 one on each corner&#44it made,10/7/2003,37.332163,-122.055334
671,9/28/2003 01:00,dyersburg,tn,us,other,10.0,10 seconds,Craft in the sky that had bright lights and vanished right before our eyes.,9/28/2003,36.0344444,-89.3855556
672,9/28/2003 01:04,las vegas (close to),nv,us,triangle,60.0,1 minute,I was returning from california I saw tree lights appear theiy were brigther than a star a little brighter that venus&#44 they appear clos,10/7/2003,36.175,-115.1363889
673,9/28/2003 01:28,richardson,tx,us,formation,30.0,30 seconds,three lights moving in formation from north to south,9/28/2003,32.9480556,-96.7294444
674,9/28/2003 01:30,athens,ga,us,triangle,60.0,about 1 min.,the only thing you could see was 3 lights in the shape of a triangle&#44 floating slowly over a field near some houses.,10/7/2003,33.9608333,-83.3780556
675,9/28/2003 01:30,bristol,tn,us,triangle,10.0,around 10 seconds,I just woke up from a nap&#44 and i go outside to jump on the trampoline and listen to music. I turned off the deck light and went outside,10/7/2003,36.595,-82.18888890000001
676,9/28/2003 02:30,roanoke,va,us,circle,300.0,5 min then came back for,i havent never seen anything like that ever &#33,9/28/2003,37.2708333,-79.9416667
677,9/28/2003 04:00,tacoma,wa,us,unknown,300.0,several hours,Tacoma/Puyallup - Light that moved &amp; changed color,10/7/2003,47.2530556,-122.44305559999998
678,9/28/2003 07:50,marstons mills,ma,us,other,120.0,2 minutes,Black void in the sky moving at a fast pace&#44 this is the 3rd sighting in a year......,10/7/2003,41.656111100000004,-70.41666670000001
679,9/28/2003 12:00,amory,ms,us,sphere,900.0,15 minutes,3 spheres spotted over Amory&#44 MS while jets from Columbus AFB were training overhead.,1/19/2005,33.9841667,-88.4880556
680,9/28/2003 17:30,houston,tx,us,cylinder,180.0,2 - 3 minutes,Object had no wings or tail and made no sound. It appeared cylindrical and at times disc like. We saw it in daylight in a clear sky,10/7/2003,29.763055600000005,-95.3630556
681,9/28/2003 18:00,gasp&eacute; (canada),pq,,fireball,120.0,2 minutes,Bright orange fireball with long orange tail seen passing from east to west.,10/7/2003,48.831635,-64.486902
682,9/28/2003 18:00,santa fe,nm,us,egg,3600.0,1 hour at least,A large bright egg shaped object that moved slightly.,10/7/2003,35.686944399999994,-105.93722220000001
683,9/28/2003 19:29,baker city,or,us,rectangle,20.0,15-20 sec.,Panel of light surgically zig/zagged across sky. Here to gone in 2 seconds flat.  Impressed the hell out of us. WE WANT 1,10/7/2003,44.775,-117.83333329999999
684,9/28/2003 19:30,santa fe,nm,us,teardrop,900.0,15 min,I saw a short teardrop shape brighter than Mars with a small bright object following&#44 with a bright letter &quot; D&quot; in the center.,10/7/2003,35.686944399999994,-105.93722220000001
685,9/28/2003 21:00,northamptonshire (uk/england),,gb,oval,60.0,1 min,an orange object flying through the night sky,10/7/2003,52.315971999999995,-0.848108
686,9/28/2003 21:30,cornelius,or,us,disk,5.0,5 secs.,washer shape in early night sky at Cornelius&#44 Oregon 9/28/03,6/23/2004,45.52,-123.05861110000001
687,9/28/2003 22:00,bellevue,wa,us,light,5.0,couple hours,WE HAVE VIDEO TAPE OF IT&#33  ((NUFORC Note:  Probable &quot;twinkling&quot; stars&#44 we suspect.  PD)),10/7/2003,47.610555600000005,-122.19944440000002
688,9/28/2003 23:00,oak ridge,nc,us,light,3600.0,1 hour,Bright light skipping around at approximately a 60 degree angle from ground.  I Much brighter than any other object in the sky.,10/7/2003,36.173333299999996,-79.9891667
689,9/28/2003 23:05,norwich (norfolk) (uk/england),,gb,oval,1.5,1.5 seconds,Oval&#44 Orange&#44 very fast&#44 high&#44 although difficult to say how high due to clear night. Heading  from SW to NE,10/7/2003,52.63333299999999,1.3
690,9/28/2003 23:10,olympia,wa,us,light,2.0,seconds,looking through an open drivers-side window to the west while about to pull into my driveway&#44 thought what i was to see was a very brig,10/7/2003,47.03805560000001,-122.89944440000001
691,9/28/2004 04:03,muskego,wi,us,unknown,8.0,8 seconds,Bright flashes,9/29/2004,42.9058333,-88.13888890000001
692,9/28/2004 08:39,fort collins,co,us,,3.0,3 sec.,white Streak of light,9/29/2004,40.5852778,-105.08388889999999
